x, y, theta, stamp, 
5.508678994702031e-07, 2.1967226428284144e-08, 1.1202350496413979e-07, 2998291000000, 
5.587837821940518e-07, 2.2086544819171835e-08, 1.1314940436522729e-07, 2998325000000, 
5.711845293016469e-07, 2.223920580735732e-08, 1.1387476130023529e-07, 2998359000000, 
5.871647462150466e-07, 2.201787602202678e-08, 1.1512393555669623e-07, 2998393000000, 
0.006368240302126994, -1.9021175495366004e-06, -0.0009421171017995739, 2998427000000, 
0.027456839610282825, 0.0003380272572658144, 0.04816199114663483, 2998529000000, 
0.04969478474100422, 0.0020899065436989113, 0.11100109941798243, 2998631000000, 
0.06443430487343292, 0.004064063028218844, 0.1545191410201949, 2998699000000, 
0.08634086186745428, 0.00821979993693119, 0.22528471207440834, 2998801000000, 
0.10772905775214761, 0.014306775205883396, 0.3271010366725573, 2998903000000, 
0.12829612307452704, 0.022683764736362976, 0.44405068929403574, 2999005000000, 
0.14778246078452326, 0.03334409655369908, 0.5610855858083731, 2999107000000, 
0.16576572831310818, 0.0463533233903181, 0.6867187858510351, 2999209000000, 
0.18232738557390663, 0.061225420411360844, 0.7826632093900919, 2999311000000, 
0.19745919732665654, 0.07760798356766395, 0.8596498434512279, 2999413000000, 
0.21161487060731582, 0.09494466283905463, 0.8980013672534037, 2999515000000, 
0.22541888513139233, 0.11257801327193098, 0.9300972684510844, 2999617000000, 
0.23855568288472065, 0.13071782964602788, 0.9554152489058034, 2999719000000, 
0.25120260106378633, 0.1491276414240861, 0.9863847266795466, 2999821000000, 
0.26319164633774605, 0.1678975434337677, 1.017335638168597, 2999923000000, 
0.27085779177090114, 0.18054512067150444, 1.029607136420311, 2999991000000, 
0.2827068602516734, 0.19981916886277787, 1.0227783177207401, 3000093000000, 
0.2939915097695343, 0.21913132016036388, 1.0527638120229101, 3000195000000, 
0.30498292183457454, 0.2386862289881137, 1.0607811677181322, 3000297000000, 
0.31629250870986747, 0.2581059035793173, 1.0474827954128711, 3000399000000, 
0.3275114070070029, 0.27754447576121744, 1.046441241413463, 3000501000000, 
0.3386899562100574, 0.29699527850140056, 1.0469149638275632, 3000603000000, 
0.34995217022846353, 0.3164201114561268, 1.0369292702348596, 3000705000000, 
0.35766840361426533, 0.3292682302179127, 1.0219160898864874, 3000773000000, 
0.3698549144882762, 0.3481986007274773, 0.9821136010458739, 3000875000000, 
0.38243731350362176, 0.36682622132087556, 0.9630830384577227, 3000977000000, 
0.3955738403198845, 0.385096755781065, 0.9311592104237711, 3001079000000, 
0.40937103909258044, 0.40288945176097946, 0.8902910619539475, 3001181000000, 
0.42390866664636795, 0.4200873588558519, 0.8455403962740556, 3001283000000, 
0.4391961363558286, 0.4366123119250424, 0.8054613397755085, 3001385000000, 
0.4497239115336126, 0.44730889549034747, 0.7795809282933526, 3001453000000, 
0.4660248937636934, 0.4628338606053309, 0.7424969165828009, 3001555000000, 
0.48282373815104196, 0.47780502410638864, 0.7111572185559274, 3001657000000, 
0.5001057733363968, 0.4922127212587774, 0.6789077586025598, 3001759000000, 
0.5118540447335755, 0.5015308064350079, 0.660515447962101, 3001827000000, 
0.535923961296209, 0.5194236484497381, 0.6203831508608132, 3001963000000, 
0.5481835753351584, 0.5280341877358404, 0.6066596513201113, 3002031000000, 
0.5666572827742746, 0.5408206410435262, 0.5961343303714297, 3002133000000, 
0.5853566671848418, 0.5532791472475385, 0.5839126457483165, 3002235000000, 
0.6041830490683933, 0.5655160587596528, 0.5727508521226687, 3002337000000, 
0.6229847168693529, 0.5777742680037157, 0.5730984805958623, 3002439000000, 
0.6419965518213897, 0.5897679276855645, 0.5518127086555951, 3002541000000, 
0.6611923017395706, 0.6014223088308094, 0.5455014711085788, 3002643000000, 
0.6804692722112676, 0.6129697403413472, 0.5299829226792298, 3002745000000, 
0.7000032127796607, 0.624105191565233, 0.5064198827775811, 3002847000000, 
0.7197266240449827, 0.6348441055958142, 0.4991075700630941, 3002949000000, 
0.739483288396977, 0.6455053551594679, 0.49197648871744365, 3003051000000, 
0.7526833251811348, 0.6525675403097911, 0.4880531229457734, 3003119000000, 
0.7726415172516441, 0.662895623146056, 0.46927977043011465, 3003221000000, 
0.7927142464249779, 0.6729654040528508, 0.46083599782628487, 3003323000000, 
0.812789370114909, 0.6829903810316712, 0.46263013655181273, 3003425000000, 
0.832919610905796, 0.6929472627780653, 0.4529898182348242, 3003527000000, 
0.853171547352233, 0.7026531221540566, 0.44352281413403194, 3003629000000, 
0.8734754478115815, 0.7122180238720505, 0.44106313200734654, 3003731000000, 
0.8938307762017216, 0.7217329484001259, 0.4247106386579362, 3003833000000, 
0.9074873133448843, 0.7278679379932488, 0.42130164280392135, 3003901000000, 
0.928049604362069, 0.7369025001437445, 0.4098588109350269, 3004003000000, 
0.9486304283223038, 0.7458550583784275, 0.4083552540890503, 3004105000000, 
0.9692470785681597, 0.7547312393421327, 0.40485451994535454, 3004207000000, 
0.9899000891601959, 0.7635322918253077, 0.39929100062225525, 3004309000000, 
1.010616777040351, 0.7721893998332987, 0.39272402723131355, 3004411000000, 
1.0313855074951825, 0.7807149642131048, 0.38739940183188, 3004513000000, 
1.045255703583363, 0.7863461536772645, 0.3827531881527036, 3004581000000, 
1.0661528294580966, 0.7945875550356363, 0.3698661497515631, 3004683000000, 
1.087142791760855, 0.8025814017752332, 0.358365666536881, 3004785000000, 
1.1081990234643626, 0.8103840192432938, 0.3502924539988858, 3004887000000, 
1.1293319990491308, 0.8179913618262548, 0.3398957065264322, 3004989000000, 
1.1505755799279407, 0.825306301714273, 0.3250007617044574, 3005091000000, 
1.1719023557251862, 0.8323484090700425, 0.31466127033313945, 3005193000000, 
1.193285367075416, 0.8392104660791747, 0.3053323292248089, 3005295000000, 
1.2147338614791172, 0.8458674994782046, 0.2958388909583742, 3005397000000, 
1.229068351727145, 0.8501876014463567, 0.2897671769983211, 3005465000000, 
1.2506140432632111, 0.8565231973972885, 0.2808069927027929, 3005567000000, 
1.2722511799739633, 0.8625772564589639, 0.2656591028885499, 3005669000000, 
1.293972807464145, 0.8683130132647681, 0.251328924731987, 3005771000000, 
1.3157453738839933, 0.8738125152288622, 0.2426479063492475, 3005873000000, 
1.3375535686489999, 0.8791507532041886, 0.2364907355489073, 3005975000000, 
1.3594161487338123, 0.8843118167041348, 0.22391256146887986, 3006077000000, 
1.374037342506165, 0.8875610469754973, 0.214467693671407, 3006145000000, 
1.395840177597936, 0.8921777727240261, 0.2028372021104372, 3006247000000, 
1.4171491397225877, 0.896507286403006, 0.19632238691169568, 3006349000000, 
1.4379545617808156, 0.9005545347091822, 0.18812582871386607, 3006451000000, 
1.4581968284822124, 0.9042983538262872, 0.1735494954718478, 3006553000000, 
1.4772302859489497, 0.9075353573477565, 0.1631735158898378, 3006655000000, 
1.4963692426676973, 0.9105895964628069, 0.1561624944694833, 3006757000000, 
1.5154152768420832, 0.913535276723457, 0.15077763678818867, 3006859000000, 
1.5279379754848803, 0.9154223337835693, 0.14831278993185656, 3006927000000, 
1.5465088154627744, 0.9181895614672712, 0.14739042447557818, 3007029000000, 
1.5648743161944743, 0.9209237507532182, 0.14708470716651992, 3007131000000, 
1.5829186999473623, 0.9235320346454314, 0.1412156816414381, 3007233000000, 
1.6005996186890554, 0.9259960692069173, 0.13593065257954712, 3007335000000, 
1.61716389180264, 0.9282794927977597, 0.13432374893570764, 3007437000000, 
1.6338248352448645, 0.9304899193785466, 0.1289650411600523, 3007539000000, 
1.650356857778505, 0.9325836083878289, 0.12547493687957312, 3007641000000, 
1.6665642644988774, 0.9345985042546133, 0.12103120859598478, 3007743000000, 
1.6772508082018884, 0.9358816936353188, 0.11802362497053365, 3007811000000, 
1.6931264310975371, 0.937724266555034, 0.11374484177365005, 3007913000000, 
1.7087090435166323, 0.939502641420376, 0.1124712623774931, 3008015000000, 
1.7239295144832705, 0.94118398267523, 0.10822796185570636, 3008117000000, 
1.7336793562191803, 0.942231985784389, 0.10588013682906285, 3008185000000, 
1.7479234787706621, 0.943720478275576, 0.10241542953527835, 3008287000000, 
1.7619421556826749, 0.9451417849550635, 0.10017102166268746, 3008389000000, 
1.776048882889652, 0.946558445247678, 0.0994107933550464, 3008491000000, 
1.789776472738791, 0.9479024646630652, 0.0965434407974047, 3008593000000, 
1.8029659462833996, 0.9491764549476338, 0.09574597711171544, 3008695000000, 
1.8162948493651, 0.9504493713600379, 0.09437837653473939, 3008797000000, 
1.8295096723557636, 0.951686948702037, 0.0921124829806953, 3008899000000, 
1.8424275217302148, 0.9528639163757375, 0.08989863895535999, 3009001000000, 
1.8509193276494342, 0.9536230646167614, 0.08837012031645346, 3009069000000, 
1.8634865205905866, 0.9547218024773851, 0.08602313930349331, 3009171000000, 
1.8757729220783308, 0.9557664334183668, 0.08360514893521546, 3009273000000, 
1.8877592366105458, 0.9567568205022164, 0.08131640667785155, 3009375000000, 
