x, y, theta, stamp, 
-0.8542446264534068, -1.498203240876588, -2.7407816685462563, 426429000000, 
-0.8749075624026744, -1.506976918303842, -2.7393682299499003, 426531000000, 
-0.895549259683006, -1.5157737201765582, -2.7381199410678105, 426633000000, 
-0.9161707825850189, -1.5245908998887396, -2.737004988894952, 426735000000, 
-0.9367730999074108, -1.5334259849362697, -2.735994829549731, 426837000000, 
-0.9504976556733884, -1.539325149307572, -2.735380784461904, 426905000000, 
-0.9710716930407054, -1.5481860693331317, -2.7345111803907587, 427007000000, 
-0.9916413859468565, -1.5570652273021708, -2.733753719721175, 427109000000, 
-1.0122094255789646, -1.5659614696456212, -2.733064625310165, 427211000000, 
-1.0327760617231092, -1.5748732909309402, -2.7324378616112206, 427313000000, 
-1.0464870800938428, -1.5808226170121336, -2.7320535114619724, 427381000000, 
-1.0670528758709186, -1.5897575227777776, -2.731522732581014, 427483000000, 
-1.0874935066877949, -1.5986501769444805, -2.7310462635984796, 427585000000, 
-1.1075289895753109, -1.6073772155945751, -2.7306106827107106, 427687000000, 
-1.1207012379455155, -1.6131201959105392, -2.7303530795285638, 427755000000, 
-1.1400461162506323, -1.6215617666535949, -2.729979616769805, 427857000000, 
-1.1589743644798884, -1.6298292398045173, -2.729642391217722, 427959000000, 
-1.1774904490160742, -1.6379235644287877, -2.7293397510353614, 428061000000, 
-1.195557272617805, -1.6458275238631164, -2.729073086649107, 428163000000, 
-1.2132739160132888, -1.6535836766750833, -2.7288246514770322, 428265000000, 
-1.2248701116064116, -1.658663046170424, -2.7286666348724347, 428333000000, 
-1.2419434303884183, -1.6661451401782776, -2.72845550572889, 428435000000, 
-1.2586318566193702, -1.6734624749917313, -2.7282636857440337, 428537000000, 
-1.2749433528601795, -1.6806180475434214, -2.7280886370804667, 428639000000, 
-1.2855723401468704, -1.6852825595533245, -2.727984890823174, 428707000000, 
-1.3012725815446025, -1.6921749545002918, -2.727833768654561, 428809000000, 
-1.316616679285341, -1.6989136137269911, -2.72769797063623, 428911000000, 
-1.3316125063021536, -1.7055016687812312, -2.7275751456491792, 429013000000, 
-1.346235743216344, -1.7119282001878346, -2.727479077644949, 429115000000, 
-1.3558317297556988, -1.716146301696725, -2.7273891839800624, 429183000000, 
-1.3699652437118486, -1.7223605622167693, -2.727297567520326, 429285000000, 
-1.3792511453911103, -1.7264442647395484, -2.7272434901895855, 429353000000, 
-1.3928781683232043, -1.732438214826173, -2.7271609413241547, 429455000000, 
-1.4062113909534817, -1.738304189945086, -2.7270851678570227, 429557000000, 
-1.419257184613591, -1.7440448422886252, -2.7270172694968706, 429659000000, 
-1.4320517847367245, -1.7496759581316508, -2.726954996613745, 429761000000, 
-1.4445390360250612, -1.7551726906458953, -2.7268995035099604, 429863000000, 
-1.4567564458046895, -1.7605514184093902, -2.7268484625892206, 429965000000, 
-1.4647545415521876, -1.764072973115853, -2.7268161714456247, 430033000000, 
-1.476534937797587, -1.7692603895564138, -2.726772659138503, 430135000000, 
