x, y, th, stamp, 
-0.7337824702262878, -15.092824935913086, -1.6715452721028876, 1759176333587084006, 
-0.7354007959365845, -15.11093807220459, -1.6715390376344685, 1759176333626769908, 
-0.7377693057060242, -15.133224487304688, -1.6715390376344685, 1759176333677247578, 
-0.7400899529457092, -15.155625343322754, -1.672788256267128, 1759176333727231972, 
-0.7426098585128784, -15.178019523620605, -1.6737650001353044, 1759176333777038843, 
-0.74485844373703, -15.200286865234375, -1.6737655840547585, 1759176333827078472, 
-0.7468268275260925, -15.21839714050293, -1.6735153708797867, 1759176333867518111, 
-0.7491750121116638, -15.240809440612793, -1.6723073899912173, 1759176333916018459, 
-0.752098560333252, -15.271818161010742, -1.6717590359092867, 1759176333987109146, 
-0.7537518739700317, -15.289974212646484, -1.6716815358456911, 1759176334027251491, 
-0.7561939358711243, -15.312081336975098, -1.6711643313732134, 1759176334076248020, 
-0.7583281397819519, -15.33488655090332, -1.6712621221077755, 1759176334127031764, 
-0.7606348991394043, -15.357253074645996, -1.6709780057467767, 1759176334176037399, 
-0.7627955675125122, -15.379560470581055, -1.671418318347541, 1759176334227287548, 
-0.7647367715835571, -15.397562980651855, -1.671418318347541, 1759176334267495909, 
-0.7667781114578247, -15.419564247131348, -1.671418318347541, 1759176334316581528, 
-0.7698098421096802, -15.45125675201416, -1.6700494863058941, 1759176334387499663, 
-0.7715471386909485, -15.469198226928711, -1.6690380847734536, 1759176334427193833, 
-0.7738608717918396, -15.491719245910645, -1.6677719384393828, 1759176334477080534, 
-0.7758891582489014, -15.514235496520996, -1.6677719384393808, 1759176334526044221, 
-0.7781667113304138, -15.53656005859375, -1.6677719384393808, 1759176334577046551, 
-0.780331015586853, -15.559261322021484, -1.6677719384393808, 1759176334627027080, 
-0.7822049856185913, -15.577359199523926, -1.6677719384393808, 1759176334666969337, 
-0.7842536568641663, -15.599919319152832, -1.6691916619027272, 1759176334716316778, 
-0.7872820496559143, -15.631097793579102, -1.6691916619027272, 1759176334787487855, 
-0.7891720533370972, -15.64898681640625, -1.6691916619027272, 1759176334828148759, 
-0.7913240194320679, -15.67141342163086, -1.6687214810521998, 1759176334876100125, 
-0.7934381365776062, -15.694287300109863, -1.6690664145141767, 1759176334926064991, 
-0.7954145073890686, -15.716570854187012, -1.6690664145141767, 1759176334977048268, 
-0.7977187037467957, -15.739142417907715, -1.6679061000643685, 1759176335027336647, 
-0.8003842830657959, -15.766202926635742, -1.6678749981358405, 1759176335086329039, 
-0.8025075793266296, -15.78847599029541, -1.6684164788296652, 1759176335136196757, 
-0.8036813735961914, -15.800451278686523, -1.668809640988262, 1759176335163444748, 
-0.8069404363632202, -15.830793380737305, -1.6688556678633855, 1759176335231290801, 
-0.8090830445289612, -15.853108406066895, -1.668652250165717, 1759176335281056983, 
