x, y, th, stamp, 
-0.8524446487426758, -16.40545654296875, 1.9669375717406499, 1759176503767145659, 
-0.8577201962471008, -16.39328384399414, 1.9999748182797241, 1759176503835079391, 
-0.8612654805183411, -16.385805130004883, 2.020817354663689, 1759176503876286453, 
-0.8655536770820618, -16.376937866210938, 2.0450679339622218, 1759176503926099742, 
-0.8701972961425781, -16.367767333984375, 2.0703612657926387, 1759176503978292234, 
-0.8751012682914734, -16.35924530029297, 2.0938466341677198, 1759176504026306474, 
-0.8809660077095032, -16.349098205566406, 2.124603803916878, 1759176504086566906, 
-0.8860744833946228, -16.34084701538086, 2.1489934669896074, 1759176504135162854, 
-0.8894559741020203, -16.33576011657715, 2.164101041005027, 1759176504166137637, 
-0.8973802328109741, -16.32424545288086, 2.1985540968764234, 1759176504236363555, 
