e, e_dot, e_int, stamp, 
3.9794252402467025, -7.448043053763481e-08, 0.2706009164768378, 1499282000000, 
3.986302230182323, 0.06742148385702304, 0.2707567947431798, 1499316000000, 
3.993214685340621, 0.13519063817567314, 0.27106935553077866, 1499350000000, 
4.007257875018914, 0.1366083333082796, 0.40755034287842323, 1499418000000, 
4.029133364942373, 0.14032769425130207, 0.6816776691004415, 1499520000000, 
4.051435836639946, 0.14437242359814395, 0.8219722412088837, 1499622000000, 
4.071786801487749, 0.13939031550776584, 0.8263602082087645, 1499724000000, 
4.083636678935826, 0.12459405562064718, 0.6917220279669328, 1499792000000, 
4.098495988621995, 0.10664747012510989, 0.6943887699125822, 1499894000000, 
4.110051265736435, 0.08632217908695729, 0.8358685074640092, 1499996000000, 
4.118981006137925, 0.06694450168604545, 0.838271921713752, 1500098000000, 
4.125782705284755, 0.05140993316444486, 0.8401274184468197, 1500200000000, 
4.130754846963817, 0.03847660400618392, 0.8415352619702816, 1500302000000, 
4.133137702292128, 0.027929492390616182, 0.7020815977573063, 1500370000000, 
4.135040188373207, 0.017897938148841667, 0.7026061884656519, 1500472000000, 
4.135153583310716, 0.00677313231157695, 0.7028554501919761, 1500540000000, 
4.132359822610076, -0.0062915951608370525, 0.8433736444119919, 1500676000000, 
4.1294209135427, -0.02125386969458971, 0.8429915337235174, 1500744000000, 
4.1231852134651605, -0.034784521825502686, 0.7018147371450163, 1500846000000, 
4.114844348815651, -0.047635832441336755, 0.8409866323559986, 1500948000000, 
4.108384775801108, -0.058922301213477656, 0.699630145824642, 1501016000000, 
4.097563138362023, -0.0670294018330032, 0.6981782282354643, 1501118000000, 
4.085645022973067, -0.07431291773869418, 0.8358283197252613, 1501220000000, 
4.0728895197310315, -0.08063274062415593, 0.8334146423124963, 1501322000000, 
4.0591702091483315, -0.08651899942724162, 0.8308039231259652, 1501424000000, 
4.044532627736186, -0.09266958168250194, 0.8280082802498571, 1501526000000, 
4.028951062257869, -0.09875538199497463, 0.8250204651416821, 1501628000000, 
4.018133387613657, -0.10394796550534165, 0.6851916343977704, 1501696000000, 
4.001315353853131, -0.10798871152563545, 0.6827426555443972, 1501798000000, 
3.989741566992105, -0.1116951439609984, 0.6805207841460039, 1501866000000, 
