x, y, th, stamp, 
-0.382342666387558, -16.58656883239746, 1.6919389164554266, 1759176652284165261, 
-0.3847135305404663, -16.568904876708984, 1.736104194397194, 1759176652335350919, 
-0.38798198103904724, -16.551448822021484, 1.7776336786059996, 1759176652382857808, 
-0.3917956054210663, -16.534103393554688, 1.8198406277225918, 1759176652432802086, 
-0.39633360505104065, -16.517011642456055, 1.863457813299707, 1759176652484677675, 
-0.4006582200527191, -16.503171920776367, 1.8974063007418556, 1759176652523790059, 
-0.40678152441978455, -16.48605728149414, 1.939331752980825, 1759176652573926868, 
-0.4137156903743744, -16.46917724609375, 1.9788628857166592, 1759176652622858576, 
-0.42278343439102173, -16.449440002441406, 2.0293388748444663, 1759176652684602048, 
-0.43096035718917847, -16.433549880981445, 2.0699964405803697, 1759176652732726551, 
-0.4397062361240387, -16.417705535888672, 2.110922853562451, 1759176652782805759, 
-0.4494205415248871, -16.402271270751953, 2.151748210996012, 1759176652832804750, 
-0.4593783915042877, -16.387256622314453, 2.193818157571905, 1759176652884672509, 
-0.4679703712463379, -16.3753719329834, 2.2261343158995897, 1759176652924685271, 
-0.4788573086261749, -16.361818313598633, 2.2666231738717184, 1759176652972816358, 
-0.495694637298584, -16.342199325561523, 2.3233298562336717, 1759176653043728803, 
-0.5031488537788391, -16.334327697753906, 2.3481976193403953, 1759176653074354552, 
-0.5186893343925476, -16.31907844543457, 2.399105780136923, 1759176653133829722, 
-0.53230220079422, -16.30687141418457, 2.4396019096672936, 1759176653184697738, 
-0.5464492440223694, -16.295419692993164, 2.4793981133926404, 1759176653232796348, 
-0.5609179735183716, -16.284303665161133, 2.5196823117283165, 1759176653284671123, 
-0.5729354023933411, -16.275875091552734, 2.5515939968350123, 1759176653325696939, 
-0.5880200862884521, -16.266199111938477, 2.589625299205197, 1759176653373788258, 
-0.6098798513412476, -16.25316047668457, 2.6469192966291835, 1759176653444579463, 
-0.6195493936538696, -16.248130798339844, 2.669630289671927, 1759176653473521379, 
-0.6391555666923523, -16.23859977722168, 2.715456477927767, 1759176653533573070, 
-0.6558889746665955, -16.231412887573242, 2.7540123935125846, 1759176653582880315, 
-0.672797441482544, -16.224674224853516, 2.7947161455299225, 1759176653633862958, 
-0.6903743147850037, -16.21857261657715, 2.8335713940270315, 1759176653684680344, 
-0.7045986652374268, -16.214250564575195, 2.8644924065918036, 1759176653723985516, 
-0.7219852209091187, -16.20953369140625, 2.90311694986252, 1759176653774114008, 
-0.7397953271865845, -16.205503463745117, 2.941170914543215, 1759176653823389736, 
-0.7616316676139832, -16.201282501220703, 2.9880540466825476, 1759176653884617127, 
-0.7798506021499634, -16.198753356933594, 3.025250903438154, 1759176653933782687, 
-0.7982724905014038, -16.196842193603516, 3.062116151711804, 1759176653983000456, 
-0.8165701627731323, -16.195703506469727, 3.099700448059139, 1759176654032923304, 
-0.8351420760154724, -16.195152282714844, 3.136456967097274, 1759176654083832582, 
-0.8499998450279236, -16.19522476196289, -3.116466998230394, 1759176654123814940, 
-0.8683025240898132, -16.195972442626953, -3.0781845946687776, 1759176654174142293, 
-0.8869778513908386, -16.197458267211914, -3.040091038378701, 1759176654223956983, 
-0.9050216674804688, -16.199365615844727, -3.00269698700321, 1759176654273715579, 
-0.9271279573440552, -16.202880859375, -2.958198315611259, 1759176654333809256, 
-0.9451992511749268, -16.206525802612305, -2.9222309655499155, 1759176654383855555, 
-0.9632168412208557, -16.210886001586914, -2.8851866608650907, 1759176654433809871, 
-0.9811330437660217, -16.21572494506836, -2.847006841475712, 1759176654483698903, 
-0.995380163192749, -16.220321655273438, -2.8177325753703575, 1759176654523957622, 
-1.0127686262130737, -16.22664451599121, -2.7817702621581257, 1759176654573835666, 
-1.0370268821716309, -16.23617172241211, -2.7303328202314705, 1759176654644885555, 
-1.047061562538147, -16.240629196166992, -2.708538749472278, 1759176654674363299, 
-1.067623496055603, -16.25043487548828, -2.6659403295352218, 1759176654734199255, 
-1.084129810333252, -16.259262084960938, -2.630677692973438, 1759176654783799473, 
-1.1001216173171997, -16.26854133605957, -2.5957825801641916, 1759176654833911102, 
-1.116070032119751, -16.278528213500977, -2.561194438592748, 1759176654883920205, 
-1.1281839609146118, -16.286663055419922, -2.5325546194115387, 1759176654923831988, 
-1.1438510417938232, -16.297372817993164, -2.4965577104391343, 1759176654973869880, 
-1.1585582494735718, -16.308706283569336, -2.4604031357773, 1759176655024193274, 
-1.1728824377059937, -16.32072639465332, -2.4243352557360716, 1759176655074544686, 
-1.1896613836288452, -16.33571434020996, -2.3823484719791823, 1759176655133265594, 
-1.2032169103622437, -16.348892211914062, -2.3472998847143174, 1759176655183941156, 
-1.21626877784729, -16.362369537353516, -2.3127189237522496, 1759176655234036843, 
-1.227668046951294, -16.375158309936523, -2.281695365370665, 1759176655279677761, 
-1.238267421722412, -16.388029098510742, -2.2513996038221338, 1759176655324268813, 
-1.2499995231628418, -16.4028377532959, -2.216527590377852, 1759176655374094470, 
-1.261036992073059, -16.417781829833984, -2.18231936579357, 1759176655423890673, 
-1.2715102434158325, -16.43315315246582, -2.1479674263130373, 1759176655474303289, 
-1.283456802368164, -16.452457427978516, -2.106580004183596, 1759176655534550014, 
-1.292952299118042, -16.468826293945312, -2.071786346636051, 1759176655583769835, 
-1.3018367290496826, -16.485464096069336, -2.037518581242447, 1759176655633981576, 
-1.3093655109405518, -16.50102996826172, -2.007144035896148, 1759176655680102885, 
-1.3164788484573364, -16.51619529724121, -1.9765966583666754, 1759176655724129441, 
-1.3235973119735718, -16.53369903564453, -1.9431799241779708, 1759176655774453889, 
-1.3303020000457764, -16.551244735717773, -1.9099985784311353, 1759176655824551852, 
-1.33655846118927, -16.569168090820312, -1.8770433413913268, 1759176655874849795, 
-1.3430266380310059, -16.590774536132812, -1.8382120517079124, 1759176655934133877, 
-1.347765326499939, -16.608957290649414, -1.8051673837733022, 1759176655984317461, 
-1.3521089553833008, -16.627578735351562, -1.7714323260106357, 1759176656035320459, 
-1.355385184288025, -16.644804000854492, -1.7393716858183557, 1759176656081390622, 
-1.3581422567367554, -16.660825729370117, -1.7101853575868649, 1759176656124132264, 
-1.3605003356933594, -16.679912567138672, -1.6778563200727, 1759176656174233305, 
-1.3626654148101807, -16.698562622070312, -1.6452181321855603, 1759176656223920887, 
-1.3637635707855225, -16.716373443603516, -1.6146225321782126, 1759176656270954907, 
-1.3644100427627563, -16.740129470825195, -1.572493540689675, 1759176656334282172, 
-1.3643630743026733, -16.75892448425293, -1.5397070521942786, 1759176656383930331, 
-1.363695740699768, -16.777029037475586, -1.5091679581343411, 1759176656431208135, 
-1.362467646598816, -16.796077728271484, -1.4776497366880437, 1759176656481658261, 
-1.3607282638549805, -16.81240463256836, -1.4506862563255927, 1759176656523833212, 
-1.3583022356033325, -16.83119773864746, -1.4172259469843584, 1759176656574334680, 
-1.355311632156372, -16.850282669067383, -1.3845104006154871, 1759176656623885882, 
-1.3517266511917114, -16.86847496032715, -1.3531426915943792, 1759176656672147714, 
-1.3465309143066406, -16.89126968383789, -1.3138332730762572, 1759176656733887533, 
-1.3413954973220825, -16.909488677978516, -1.2820720052922836, 1759176656783880725, 
-1.336285948753357, -16.927082061767578, -1.2511669441391795, 1759176656831865329, 
-1.3301218748092651, -16.94513702392578, -1.218941694161041, 1759176656881839265, 
-1.3243868350982666, -16.960426330566406, -1.193007659524406, 1759176656923790012, 
-1.3172564506530762, -16.978172302246094, -1.1616349980147143, 1759176656974187709, 
-1.309580683708191, -16.99551010131836, -1.129153641979718, 1759176657026692197, 
-1.2994569540023804, -17.016117095947266, -1.0915305368534145, 1759176657085468997, 
-1.290440559387207, -17.033004760742188, -1.059872681003484, 1759176657134822979, 
-1.2808938026428223, -17.049955368041992, -1.0275714088773575, 1759176657185812028, 
-1.271246075630188, -17.065536499023438, -0.9986849754012401, 1759176657233026179, 
-1.2605504989624023, -17.081632614135742, -0.9683432688150064, 1759176657283832117, 
-1.2517722845077515, -17.09440040588379, -0.9430811570933575, 1759176657323902430, 
-1.240488886833191, -17.10958480834961, -0.9118136154672514, 1759176657373867437, 
-1.225242257118225, -17.128978729248047, -0.8704888999118462, 1759176657444509043, 
-1.2176483869552612, -17.138072967529297, -0.8501780594760849, 1759176657484120933, 
-1.2092722654342651, -17.14739418029785, -0.8285501916265262, 1759176657534470331, 
-1.2015516757965088, -17.15579605102539, -0.8090619450013785, 1759176657583835812, 
-1.1921724081039429, -17.165613174438477, -0.7883326652234939, 1759176657633880301, 
-1.180657982826233, -17.177064895629883, -0.7634376538632073, 1759176657683791924, 
-1.1699790954589844, -17.187030792236328, -0.7411391082423544, 1759176657723923910, 
-1.1554924249649048, -17.2004337310791, -0.7130782884199038, 1759176657773881356, 
-1.1406458616256714, -17.212833404541016, -0.6862093956306748, 1759176657824275289, 
-1.125861406326294, -17.224815368652344, -0.6567114788113977, 1759176657873882606, 
-1.107378363609314, -17.238811492919922, -0.6215132381349745, 1759176657935058795, 
-1.0913628339767456, -17.250131607055664, -0.5935013064211128, 1759176657983904312, 
-1.0754038095474243, -17.260839462280273, -0.5627616103461065, 1759176658033874008, 
-1.0588128566741943, -17.270891189575195, -0.5340273107503783, 1759176658083857199, 
-1.04542076587677, -17.27889060974121, -0.5106595099597625, 1759176658123874415, 
-1.0286142826080322, -17.2882137298584, -0.4835199753142584, 1759176658173896136, 
-1.004368782043457, -17.300764083862305, -0.4417509455752621, 1759176658243797623, 
-0.9937604665756226, -17.305498123168945, -0.42386344123157477, 1759176658273988100, 
-0.9762198328971863, -17.313243865966797, -0.39430081596968264, 1759176658323736378, 
-0.9543816447257996, -17.32207489013672, -0.3598294968443363, 1759176658384018932, 
-0.9363746643066406, -17.32883644104004, -0.3319839336110632, 1759176658433799836, 
-0.9178503155708313, -17.33522605895996, -0.302692734389396, 1759176658484789418, 
-0.9029175043106079, -17.339643478393555, -0.28005460793951614, 1759176658523811347, 
-0.8839834332466125, -17.345069885253906, -0.25086462340564325, 1759176658573970666, 
-0.8651707172393799, -17.349613189697266, -0.22069588598724257, 1759176658624152844, 
-0.8422456383705139, -17.354597091674805, -0.18618873359872268, 1759176658684577508, 
