odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.17071571083361906, 0.017426676662665865, 0.042972963910604636, 0.03499646414614552, 0.0048427569943123435, 0.01186144735605213, 0.2317109093126327, 1.614971830027556, 170331000000, 
0.17782265263291763, 0.017758009676475475, 0.05258387224843007, 0.028792171272368987, 0.009247518615050408, 0.01222993538793227, 0.24491766744878443, 1.6247582540517864, 170603000000, 
0.18976369275637076, 0.018282508168804855, 0.02750158356392384, 0.02878719632731393, 0.03543226174930187, 0.01943132612999752, 0.25123469246565744, 1.6017516482375935, 171011000000, 
0.19594245061980756, 0.018417995621780783, 0.01928057188615245, 0.02762260188323985, -0.0076016369350448325, 0.017990641684070947, 0.2568576359210928, 1.5876417133685206, 171283000000, 
0.20245838216281645, 0.018506731805213818, 0.007538646472983162, 0.026427983193555864, -0.02875874139290064, 0.011687755322669769, 0.2713720520929891, 1.5809625707624297, 171589000000, 
0.2107542829328888, 0.0187768075189421, 0.04873229046685045, 0.025798417518526788, 0.06223052542040895, 0.009582571634600641, 0.27613486341508825, 1.6208376849109254, 171963000000, 
0.2179344743652657, 0.019166169577222038, 0.06080858876031814, 0.02545356329712152, 0.02552429738203234, 0.0172510053610855, 0.28562365295038894, 1.6264833839200878, 172269000000, 
0.22269780048149163, 0.019421996740890995, 0.04338336094237794, 0.024940140607641516, 0.03315768799985273, 0.0190693494049008, 0.29191421514696153, 1.6168708113271189, 172541000000, 
0.23122867542516704, 0.019740872937877362, 0.016395409496040604, 0.02462652434598639, -0.03292355243714303, 0.015913024240330434, 0.2981680671551884, 1.5870813686236036, 172915000000, 
0.23730196445225304, 0.019874554340188894, 0.02825845927618888, 0.022917967956816873, -0.06663077229042703, 0.008835896722992335, 0.2994851548284305, 1.6035401218588996, 173221000000, 
0.24258360837116566, 0.020053496890134453, 0.04132534857404173, 0.022236690088603333, -0.004726640024771923, 0.013062689960115578, 0.3065972371160084, 1.6134151209975702, 173493000000, 
0.2484220444323577, 0.020316526901661712, 0.0510383204913473, 0.021633845513847207, 0.015409266596241245, 0.013681980519985365, 0.3133932289682645, 1.6228360071071584, 173799000000, 
0.25478061695498755, 0.020567343573379245, 0.02530983266654144, 0.02154149712438414, 0.05962967659529421, 0.015092812255272845, 0.3208167491506702, 1.5912507275966155, 174105000000, 
0.2599634967366537, 0.020681060459224982, 0.023223462560962853, 0.0164646677922924, 0.009215354285666805, 0.016535878170491656, 0.32789123210570015, 1.595418679497504, 174377000000, 
0.26733818920060476, 0.02084443412023591, 0.017635968309917604, 0.020432158555981995, -0.014170610394987133, 0.005880889677949784, 0.3334436025947702, 1.591239098698692, 174785000000, 
0.27164393348713495, 0.02095059127052396, 0.03434097396111081, 0.018560117385021224, 0.008397186392108931, 0.010589701425075135, 0.32996150008566394, 1.6043443978030525, 175057000000, 
0.27674347004461164, 0.021136280108355915, 0.039367064459712046, 0.01899899682723409, 0.004894268024379352, 0.013693647756415366, 0.33940523343864204, 1.6087682147307167, 175363000000, 
0.2813968515063686, 0.021307160303991237, 0.02036983322855505, 0.015155348355272326, -0.12415946181609823, 0.016246238573905707, 0.34570752903108, 1.5997213361888953, 175635000000, 
0.28727732017545515, 0.021358455825756795, 0.008003792957332834, 0.021177108666000383, -0.004536912819156648, 0.008427315241579017, 0.3525467525864346, 1.5827142391065028, 175941000000, 
0.29295432980027825, 0.021404335264223504, 0.010489418274395194, 0.018103847355351192, -0.024108274640201346, 0.017518733488565648, 0.3568682023529912, 1.5810165284475661, 176315000000, 
0.29724772192682103, 0.02148489752130592, 0.02505125122358577, 0.017410378221897532, -0.012046638794369182, 0.0158723801992252, 0.36337337696530253, 1.5973560179187656, 176621000000, 
0.30061535210459533, 0.02154794876899192, 0.007830666690159438, 0.016804688895084553, -0.012798224097746573, 0.010422437666378112, 0.35992764037475944, 1.5900376911292242, 176893000000, 
0.30517393398278064, 0.02164907252212578, 0.040075218613218534, 0.016509501371831926, -0.0544502407130211, 0.011883948399493466, 0.3675974162765754, 1.6151246412167548, 177199000000, 
0.31028469760562194, 0.021839440074913227, 0.03632575539894319, 0.015831881342251018, 0.0021437727919831418, 0.01047592985960553, 0.3758067411381929, 1.604590521629228, 177573000000, 
0.3154822997230956, 0.021990562239439633, 0.020959094870005156, 0.016152591053143327, 0.04580652714569151, 0.013025995224732348, 0.37837264663976133, 1.596804197874218, 177879000000, 
0.31874261117904296, 0.022037680831881363, 0.00619832588220163, 0.015539389631003672, -0.01659517628753051, 0.01006242324236289, 0.3817565292086958, 1.5806301568966297, 178151000000, 
0.32242619420511676, 0.022049554493959324, -0.0005834651419644605, 0.014728599230486911, -0.030026304859531918, 0.012526101414332459, 0.38165853507433195, 1.5733706085501462, 178457000000, 
0.3261892546159375, 0.02204245052034424, 0.0010489379935212653, 0.012854636657302937, 0.025613619509731702, 0.006537842595159936, 0.3945040235103639, 1.574225787183077, 178729000000, 
0.33018700180867505, 0.022055645935988546, 0.0018304130848991235, 0.012020333044673967, -0.004159036036150138, 0.013429844605062198, 0.3905438234785664, 1.5772610214341267, 179035000000, 
0.33446819231268027, 0.022069909041472387, 0.009898703915498365, 0.014192192084687165, 0.06756048473855922, 0.009296999540781595, 0.399587031732762, 1.5856911421893958, 179341000000, 
0.3367649511202952, 0.022097799653880132, -0.0015155719229052746, 0.005377365058750868, -0.23170930624990999, 0.011243973314109729, 0.4036819667864075, 1.5674269433528893, 179545000000, 
0.34140173406972035, 0.022091099422655736, 0.011428978414266034, 0.013510258111869006, -0.02207329003054752, 0.013787004821075423, 0.40798891097348056, 1.5822552870499214, 179919000000, 
0.34425071743697044, 0.02210949685904466, -0.005650890894963845, 0.012762351801667942, -0.010089171549873988, 0.00973070690239292, 0.4058989498945536, 1.5644216764702799, 180225000000, 
0.34744938858720353, 0.022119138064191423, 0.010686566556538686, 0.01233717275842936, -0.02404339086400111, 0.007841392814368487, 0.4161231659443938, 1.5847837478703908, 180531000000, 
0.35137186555311306, 0.022171728001939638, 0.017817217979073173, 0.0117953624250797, 0.01017364489918677, 0.013245182538029376, 0.4165042890421604, 1.589418675053913, 180905000000, 
0.35487193179171655, 0.022231166901639045, 0.014643889399134788, 0.012085226910519595, 0.004573303815646632, 0.00993938876924923, 0.4170338335451946, 1.584909513471179, 181177000000, 
0.3568819152111017, 0.02225083114613464, -0.0030024976927938833, 0.008756479639270435, 0.06446800651282181, 0.006623753638732629, 0.4246991470362924, 1.57121216607566, 181483000000, 
0.36021793604341057, 0.022264901834440787, 0.01213201331580566, 0.0111970922399236, -0.051831152093430165, 0.007274831011943591, 0.42669968662809427, 1.5851864994223355, 181789000000, 
0.36430975985457964, 0.02230198237031818, 0.00036315397399098336, 0.011051392361918823, 0.0008175962409752664, 0.00769557580760598, 0.4287243971431594, 1.5706291069443234, 182163000000, 
0.36582308947069886, 0.022300485047154525, -0.006962702563177288, 0.005636231883584014, -0.051517432052922335, 0.016731832918704084, 0.4244419342798485, 1.5632551450871042, 182367000000, 
0.3692557842747892, 0.022251627236177136, -0.02303746394561563, 0.010207643311282424, -0.026573127487524068, 0.008966529693365559, 0.4346257525224751, 1.549616303160324, 182741000000, 
0.37211021337978323, 0.022185373509109388, -0.02312153881905764, 0.010100652563325492, -0.0416716272512234, 0.0115203512366125, 0.43664018551566247, 1.5490107106615043, 183047000000, 
0.3761089865156885, 0.022205438461027564, 0.032212419659954764, 0.0018467551945990845, -0.02826784522924595, 0.008452467064812532, 0.43915014228572774, 1.6044693654717843, 183421000000, 
0.37690383651797277, 0.022223558322111293, 0.01331763835623204, 0.008177281165903343, 0.10600631575385477, 0.015401715684555874, 0.44546724249158987, 1.5855197697140315, 183625000000, 
0.38289297852842225, 0.02236791519363938, 0.002785752888615015, 3.539854098189267e-06, -1.474386433994623e-09, 0.011374076838143192, 0.4477811329898852, 1.5734120922388986, 203855000000, 
0.4057107476744183, 0.022511352176163752, 0.0025086692341295073, 0.1661319861883034, -0.4092988682650966, 0.012416042657043942, 0.46036640613962615, 1.5795627720606462, 204229000000, 
0.43697320675915086, 0.020835569955608806, -0.10605452002342383, 0.15314805371826878, -0.4641201019808504, 0.011712512005371, 0.49503892968814756, 1.4897632117762658, 204433000000, 
0.4932010781511631, 0.009541931921435638, -0.29212140055069, 0.15367719247122746, -0.497905753850852, 0.023028216204367076, 0.5534909467540703, 1.2940271812872643, 204807000000, 
0.5369913862194705, -0.007333779230121684, -0.4450418433218382, 0.15281788076504507, -0.5001229661478294, 0.029483730918882626, 0.5861214295456143, 1.188670722352258, 205113000000, 
0.5762271269893792, -0.029743558075805344, -0.598826024477968, 0.131561188622061, -0.505294623180102, 0.06217458813571486, 0.6391263865616529, 0.9908061418999624, 205419000000, 
0.6018082146858472, -0.049954783607344566, -0.7357185679427373, 0.1521956602520015, -0.5141568847916193, 0.0753368516033052, 0.6560679810444948, 0.8876241701899877, 205691000000, 
0.6308112582935301, -0.08032554858835508, -0.8827557481648852, 0.14424318259830785, -0.5311017827596902, 0.11575695589307143, 0.6887226575430981, 0.6956899615801929, 205997000000, 
0.6494268844639365, -0.10498216231863873, -0.9561779800755905, 0.12825992506586006, -0.3785171291696171, 0.13268032478442127, 0.7152353950264759, 0.6364668934399972, 206269000000, 
0.6700767916000366, -0.13858352096838508, -1.0761297367479965, 0.13690338404540017, -0.5112502261769168, 0.1771348387630169, 0.7343071252503935, 0.4878552744997063, 206575000000, 
0.6842608030625852, -0.16651624857796973, -1.0863378629796874, 0.11275367600891156, -0.032680213070711284, 0.21136096441229943, 0.7485734797125969, 0.384542500632425, 206847000000, 
0.6995648718160338, -0.1988897582090274, -1.174650839163085, 0.12743334658843175, -0.2409007135647088, 0.23962317969614083, 0.7698639728348533, 0.3842241279269512, 207153000000, 
0.7112521915765266, -0.22838970802456252, -1.1634888480378665, 0.09336748511398187, 0.38626989419876867, 0.2635312093436668, 0.7826229900470599, 0.5091660119932765, 207425000000, 
0.7299740212022278, -0.2667107342091793, -1.0745074906889807, 0.11791875431545021, 0.028507124028326586, 0.29036097769791575, 0.780418746477851, 0.5011796246044354, 207833000000, 
0.7382916663350847, -0.28171579454183643, -1.0455144166546466, 0.09586639226717338, 0.17156587417934654, 0.31302809396008585, 0.801005786964885, 0.5247760130606526, 208003000000, 
0.7585339424770075, -0.3158027489864412, -1.0636498250118114, 0.11487188329799176, -0.057900278774142465, 0.3522390560549071, 0.8211834832889126, 0.5071111673278316, 208377000000, 
0.7692248464008333, -0.33457053114199686, -1.0322240707650896, 0.10085919068255167, 0.14789168700894284, 0.3745978368741274, 0.8362100866150884, 0.5389625883622424, 208581000000, 
0.7897576235861203, -0.36551731842710944, -0.9053380499679711, 0.1062404969777908, 0.19701197091971817, 0.4125200056371668, 0.8624746343274988, 0.6515224440995678, 208955000000, 
0.801585661570077, -0.37994100559640276, -0.8382895502571215, 0.07849831108543504, 0.43095993820330336, 0.4157592683831156, 0.871138870469328, 0.7477351344232835, 209159000000, 
0.8341747686428274, -0.4096248829465252, -0.6265739929782378, 0.07195546889261212, 0.5262706660963515, 0.44785224537865115, 0.8997528823348402, 0.9210129619369649, 209635000000, 
0.8479934859132944, -0.41851419782833266, -0.5250429747933539, 0.0997702638542444, 0.4535693185370888, 0.44977173905661455, 0.9032582133066388, 1.0215502627296247, 209839000000, 
0.8807385800410447, -0.43463839118805114, -0.40869829019888737, 0.10042816090093779, 0.4740664560767923, 0.4606137120646308, 0.9548891159019096, 1.1293568067419304, 210213000000, 
0.8948455959028657, -0.43999657093453254, -0.30845451592521494, 0.06837099554794585, 0.4787942416841949, 0.46933497547877046, 0.9539891759133055, 1.2511365370581682, 210417000000, 
0.9287234217012902, -0.4481965870642309, -0.18863410668820677, 0.09975355573383832, 0.4438826878231933, 0.48057041812846274, 0.992059872308129, 1.3836701627931687, 210791000000, 
0.9530189548288545, -0.4514614337019255, -0.08055576326348203, 0.09171365218305721, 0.4085888321181777, 0.47928890337620433, 1.008828110782225, 1.4614732669476536, 211097000000, 
0.9774775765477544, -0.45260606715363805, -0.01607078234846181, 0.09735020770914492, 0.3523618357980063, 0.48792155657523617, 1.0444452905751083, 1.5621799667169465, 211369000000, 
1.001368473332089, -0.4521664522272661, 0.04554894013184836, 0.09626598625794452, 0.32063616738762324, 0.48367804958564764, 1.054193133077048, 1.6049981977349594, 211675000000, 
1.025038911859694, -0.45050540405818845, 0.0839577402490192, 0.09541144092268751, 0.23542923702451823, 0.4818327173003111, 1.093958490654927, 1.6670211734297502, 211947000000, 
1.0492594054583646, -0.4488822218731996, 0.0011357833778844692, 0.07983738297990499, -0.12456926685789749, 0.4787006356921977, 1.1077166200118773, 1.6010666446999775, 212253000000, 
1.0810687378441213, -0.45016012304177283, -0.091427362451876, 0.07403325714131742, -0.4377321362277403, 0.4840739185229078, 1.148466820503371, 1.4916652310436078, 212627000000, 
1.0963852833720231, -0.4521577784420973, -0.16448107160263584, 0.08524338061124047, -0.19523742882744996, 0.48599329389226464, 1.1591282003900694, 1.4165021844167507, 212831000000, 
1.1269753690136786, -0.4584209228468472, -0.2375144901516389, 0.0846408824059994, -0.23403346555783966, 0.49073263819436147, 1.1907040338816892, 1.33761747816451, 213205000000, 
1.148729154374942, -0.4650243194547488, -0.3683175338663307, 0.08651223280271302, -0.2644259866644195, 0.4871236319116954, 1.213358845336274, 1.209423564608272, 213511000000, 
1.171452771035512, -0.47475650216970255, -0.4418912997986565, 0.08240431788501591, -0.375213899626629, 0.5021285545475315, 1.2339235079505506, 1.139795770808434, 213817000000, 
1.189039254082586, -0.48440804657362163, -0.5679663018873454, 0.0842852428679079, -0.30292707561437826, 0.5167581721587712, 1.243305399855421, 1.0506690576729574, 214089000000, 
1.2087733047956704, -0.4982924492418519, -0.660862034776878, 0.08045813695056177, -0.393514278700726, 0.5313667473681651, 1.278148634232538, 0.9138953308645469, 214395000000, 
1.2230554275740346, -0.5100987190105689, -0.7192439175739288, 0.07846260539935532, -0.2578552836077701, 0.539292152715542, 1.2826817851072376, 0.8657305894432198, 214667000000, 
1.2372435602601868, -0.5229562851343209, -0.7397259148163327, 0.07796293874074597, -0.1587054002172929, 0.5567146554170127, 1.304314882723039, 0.8156838479949048, 214939000000, 
1.253414934736498, -0.538174270751671, -0.76371961891648, 0.07429581068678334, -0.1927125415567729, 0.5673773203312859, 1.3115649721110747, 0.8144429730779945, 215279000000, 
1.2671947489389535, -0.5515651518717241, -0.7704972328036401, 0.0763411355101215, -0.05130135131169585, 0.5931123701571437, 1.3321737210332443, 0.7947056878185932, 215551000000, 
1.2789769478756123, -0.5631731692085996, -0.7797787789519728, 0.05611186687319396, -0.023156644152321822, 0.5936935108275812, 1.3446255759449972, 0.7902524541572511, 215823000000, 
1.293640445361873, -0.577929560183186, -0.7969870978802337, 0.06215329834730182, -0.05417249403955561, 0.6169265976446909, 1.3614106389262424, 0.7726294016691883, 216129000000, 
1.3044817044479298, -0.5890952194125255, -0.7962870842867678, 0.04708930405623703, 0.03496603415511399, 0.6199491755666627, 1.3664717215812237, 0.7742095711803029, 216401000000, 
1.3174989944490167, -0.6023517464578875, -0.8072908171554622, 0.06440891801535364, -0.10970070286344707, 0.6424023073246453, 1.3861590528390506, 0.7564222149641506, 216707000000, 
1.3279540375156667, -0.613426149543565, -0.8138727082256161, 0.04694829074379589, 0.002838680625731011, 0.6543152312867813, 1.3954182800854857, 0.7560068239120431, 216979000000, 
1.3402334417311867, -0.6264783835696356, -0.8237554894944676, 0.06139337668450205, -0.04930769624489876, 0.6524653372226962, 1.402868213249476, 0.7569125287975724, 217285000000, 
1.3510843335375669, -0.63825626676458, -0.8199544236546956, 0.04468517128708639, 0.08531171190037914, 0.6704782803361395, 1.4197370431454657, 0.7550981465188197, 217591000000, 
1.364786579574426, -0.6528646326741965, -0.8168344797411817, 0.060183097693165696, -0.011260329828146159, 0.6892557042799866, 1.4265964641080568, 0.7514719338379812, 217965000000, 
1.3732056205620982, -0.661955203966951, -0.833652415399773, 0.06068531868916985, -0.11584695010572058, 0.6954408313758772, 1.4423609859598, 0.7370871441110542, 218169000000, 
1.3858412049372966, -0.6761055455704392, -0.8491701722058302, 0.05852404531606782, -0.04324334131352281, 0.7139957100838086, 1.4520918020121183, 0.7192856489271434, 218543000000, 
1.395425035705483, -0.6879967625664456, -0.9312451483137778, 0.05656573544897125, 0.00966689858923641, 0.6946045506313069, 1.4503817605867277, 0.6705100931364067, 218849000000, 
1.403747809556241, -0.6998939136279207, -0.9912186062784673, 0.060343284468011155, -0.10476997741266919, 0.7258268912394393, 1.466033004596655, 0.6075045323663274, 219121000000, 
1.4107400864186619, -0.7109177447618501, -1.0195415906117318, 0.05872342891345514, -0.09129427454960588, 0.7448025530411325, 1.4726213398950185, 0.5529738117003922, 219393000000, 
1.420835348629022, -0.7281402196631398, -1.0608581292003518, 0.060702272589874165, -0.10414141466167581, 0.7585495368765008, 1.48563621269089, 0.5244474740698737, 219699000000, 
1.4264126883329034, -0.7382014165048415, -1.0609155432254191, 0.06070333637069715, -0.07904751059099227, 0.7685536373513103, 1.487831107627052, 0.5080587456620209, 219971000000, 
1.4328168912739734, -0.750504982579424, -1.1285271364170566, 0.05897582065752888, -0.07915809982235397, 0.7829540104506305, 1.4941471505018182, 0.46204550921451215, 220277000000, 
1.4386746205074536, -0.7635929684383117, -1.174616648465577, 0.04997568083608728, -0.1334266072427733, 0.8002090113182464, 1.5029482815464381, 0.3984902253047169, 220583000000, 
1.44339358746535, -0.7753025046839279, -1.199372828211464, 0.057752231792723305, -0.1345647315832121, 0.8087464933390239, 1.509010095968227, 0.3748452538988364, 220855000000, 
1.4476464689053106, -0.7865336853529568, -1.2131599169350653, 0.056474339292074266, -0.08800747733120719, 0.8169698573455672, 1.5155732836534228, 0.3529971527578625, 221127000000, 
1.4519342370799002, -0.7986804475394983, -1.2647125517434707, 0.035009173749270026, -0.21892412167047973, 0.8352544228695471, 1.5164772277016847, 0.31629087738934514, 221433000000, 
1.455287316179954, -0.8104839049805065, -1.317514710656794, 0.039678751985656985, -0.16548611893947834, 0.8429604314145523, 1.5193773092621137, 0.24728058014009086, 221739000000, 
1.45790502138956, -0.8215012289229167, -1.3613215145906137, 0.03921348775763606, -0.17042660098127224, 0.856192609665652, 1.5228716591174822, 0.21289890769500516, 222011000000, 
1.4606676321664072, -0.8368454720056773, -1.4243505171508057, 0.042844815362466634, -0.15412586080502236, 0.8718114706678354, 1.5264693533524585, 0.1516709774302571, 222419000000, 
1.4621709282837456, -0.8473267905425712, -1.4289662262939709, 0.04424561813201012, -0.1386584533904346, 0.8767708149510525, 1.5246715264041524, 0.14372870218703976, 222691000000, 
1.463604824278018, -0.8582471446197009, -1.448081121413521, 0.04309728511192868, -0.09115706058240443, 0.895181999560471, 1.5286952019226239, 0.12498165310774872, 222997000000, 
1.4647047875491488, -0.8670370143158265, -1.4410505886161726, 0.041804809723692264, -0.0744841258062321, 0.8961843551609907, 1.5335890446735962, 0.12888023548265223, 223269000000, 
1.4661581631950018, -0.8783791834786987, -1.443179157158357, 0.039018766822512624, -0.05616741747051085, 0.9134140346874611, 1.5326322348691783, 0.12588907722431236, 223575000000, 
1.467090801753248, -0.8863544925936165, -1.4677005176912405, 0.04027822272347516, -0.03953537678284688, 0.9218069845047254, 1.5311227277686492, 0.10833496718748047, 223847000000, 
1.468089883758131, -0.8976329077640517, -1.502523957777324, 0.03730085681947453, -0.05319110590429169, 0.936162280078799, 1.5319149143259805, 0.06829035741553027, 224153000000, 
1.4686148119378457, -0.9061736485057265, -1.5164314655283906, 0.024839619128342254, -0.03962436796519857, 0.9372967608973439, 1.5284479446844834, 0.056949641307077865, 224425000000, 
1.4690915422653792, -0.9157360708608399, -1.521125867633099, 0.02956690998681921, 0.006091682401083375, 0.9554941379989892, 1.5384819125906166, 0.05010778790671764, 224731000000, 
1.469498693659579, -0.9238623844171223, -1.5194306024725819, 0.02420279670956388, 0.0183518566635541, 0.9567611763925674, 1.5345774296402068, 0.05454543642899533, 225003000000, 
1.4702478912710668, -0.9368713098968514, -1.5026863854465253, 0.033557462366707494, -0.013189074746964707, 0.9700032892575875, 1.531435629055241, 0.06960199304107377, 225411000000, 
1.470531048414684, -0.9415922802765049, -1.5256590463705102, 0.020458735558637853, -0.15386862746146784, 0.9805545846613788, 1.540960312079224, 0.05036984933592442, 225615000000, 
1.470978114122427, -0.9530669867201754, -1.5289806849042367, 0.03183220398742433, -0.0316596137149489, 0.9870768047499987, 1.5371113867342991, 0.04258204650177174, 225989000000, 
1.4712721309249088, -0.9603177862040622, -1.529704495584679, 0.034868153792942676, -0.03754364623885896, 0.9903496192827829, 1.5319237321141685, 0.04147459781179886, 226261000000, 
1.4714970436522656, -0.9686514558259551, -1.5607411355573688, 0.029546489507990176, 0.016253222898768564, 1.0037795466766009, 1.536580984417232, 0.007330234010168266, 226567000000, 
1.4715835443839118, -0.9758635227194049, -1.554188011340526, 0.029026413540421004, -0.03638698300670303, 1.0101102380104092, 1.5348356827513652, 0.017169086695175247, 226839000000, 
1.4717099047625977, -0.9844293988125263, -1.5502306651654776, 0.0266176553666514, 0.04935345155244393, 1.0185313965288083, 1.5379884380390576, 0.02487282062399239, 227145000000, 
1.4718667614615222, -0.9908500538571847, -1.5429487645339832, 0.018678331493843917, 0.03288308621834059, 1.0265797662963383, 1.5377002589164668, 0.02406865114469972, 227417000000, 
1.4720943001589113, -0.9980689397114186, -1.5363782059500573, 0.022892520615813063, 0.017857506387035312, 1.0359672931625608, 1.5352549197518945, 0.03712098045013714, 227723000000, 
1.4723152993601558, -1.004487993885505, -1.542325703421636, 0.02077690720146497, -0.04587978109247962, 1.039171301513959, 1.5389911739095932, 0.02972525697887312, 227995000000, 
1.472477080972467, -1.0111941694029498, -1.5469378117354926, 0.020335671233872615, -0.005969880637839648, 1.0443819728155013, 1.5386351224360737, 0.026614616681972205, 228301000000, 
1.4726120415419055, -1.0170249310627784, -1.5493706626643056, 0.01868682334251753, -0.011543422854471996, 1.0487433842516356, 1.5423610538289143, 0.026210422483480482, 228573000000, 
1.4727588578097663, -1.0254361062572301, -1.5604570973921144, 0.02442019305076447, -0.017789633253601916, 1.0617524308267416, 1.5438848320852074, 0.0101512816584483, 228947000000, 
1.4728203576494727, -1.0321003380758504, -1.56259376921056, 0.02385508149869832, -0.0191916018668887, 1.0680238245571319, 1.53726423916113, 0.007634799343073794, 229253000000, 
1.4728199448935269, -1.037971562067522, -1.5812233748552607, 0.023475807413426676, -0.019995621711597734, 1.0717969715247464, 1.5371569534102665, -0.010697695828727531, 229525000000, 
1.4727519614682996, -1.043333901431662, -1.587003741520083, 0.022253967538579875, -0.04124790090842779, 1.0808295331029407, 1.5369411526754624, -0.01760738226761542, 229831000000, 
1.4727016154977541, -1.048297982017053, -1.5669568342058249, 0.01782077173292825, 0.04924918745475026, 1.0846637215187653, 1.5375176962640649, 0.0005733003025704924, 230103000000, 
1.4727557460768523, -1.0544451526644785, -1.5548679252923698, 0.02135901402381955, -0.003246400101636456, 1.0876644820152572, 1.5389212304837894, 0.017967523490035112, 230409000000, 
1.4728528534290262, -1.0588654820425432, -1.541310653396202, 0.020428607143423604, 0.0282343358611701, 1.0919082333630714, 1.5340684857751923, 0.024292620443772915, 230681000000, 
1.4730062756849758, -1.0635744634139146, -1.537582932802622, 0.017937181071293672, -0.05901933278945395, 1.0970148169929037, 1.5385340543487573, 0.03365519545964333, 230919000000, 
1.4731423579372362, -1.0685482240147701, -1.5510896035338877, 0.020029333658567412, -0.006328367174737292, 1.1072668626274218, 1.5318059521542045, 0.021917206318568975, 231191000000, 
1.473258765830273, -1.074243333415368, -1.5448662153954091, 0.016839253922279404, 0.03983448735318095, 1.1122153932302634, 1.5410804315474185, 0.028526178529142153, 231497000000, 
1.4733836690491768, -1.078928651904419, -1.552791260339409, 0.01595350801382082, -0.06300314125633391, 1.111333836527193, 1.535560473474583, 0.019234341191022884, 231769000000, 
1.4734462318654264, -1.0833684191802635, -1.5435773757945677, 0.011506320563924498, 0.09245987548383072, 1.117043623626577, 1.5400507669355863, 0.020015544800638038, 232075000000, 
