e, e_dot, e_int, stamp, 
0.7844454463749092, 1.984831661772755e-06, 0.05334228389751014, 3696209000000, 
0.7844454402663417, 7.476609113956164e-07, 0.053342288347980084, 3696243000000, 
0.8818901067364039, 0.4776698737888585, 0.08332655377484027, 3696311000000, 
0.9222938401413463, 0.6097082781373717, 0.14668899860483187, 3696413000000, 
1.0203738859159637, 0.4525613698678425, 0.1920699326299725, 3696515000000, 
0.9751674096321776, 0.09892265146711869, 0.16534399102240427, 3696583000000, 
1.0535272168979797, 0.034477427582101296, 0.17278054903861353, 3696685000000, 
0.9510814808724823, -0.0787121854892003, 0.2026247753033795, 3696787000000, 
0.9702906239134133, -0.2720150097534851, 0.2022931538745035, 3696889000000, 
0.8485735258330431, -0.3349933171223504, 0.1883563028820878, 3696991000000, 
0.8823207383097678, -0.2874832862864232, 0.1836805723878232, 3697093000000, 
0.7505664577577366, -0.32028453619381236, 0.16873932908923722, 3697195000000, 
0.6198876023233312, -0.8576246274066556, 0.15318868629057678, 3697297000000, 
0.6392917120935023, -0.3319368979710741, 0.11388559375655898, 3697365000000, 
0.5144102384409499, -0.31299120587351537, 0.1005034079952744, 3697467000000, 
0.5420386329032758, -0.3178205202294984, 0.1153103596737655, 3697569000000, 
0.4067009558607908, -0.35199111954300366, 0.0994941882499411, 3697671000000, 
0.2956761751035677, -0.8051060712408763, 0.08462027194299912, 3697773000000, 
0.324411756162321, -0.26891895326297327, 0.0698216443246142, 3697875000000, 
0.1859185090460016, -0.3586851831946605, 0.05480843794120853, 3697977000000, 
0.05911706081262169, -0.8669761285937886, 0.038722418169424205, 3698079000000, 
0.07815383901872153, -0.3521721242721571, 0.021976879803659446, 3698181000000, 
-0.018225805629872305, -0.41023754498951276, 0.006745888671416685, 3698249000000, 
-0.03632997122311976, -0.5316131783207131, 0.0013372235227246693, 3698351000000, 
-0.131291213496868, -0.3694947969509664, -0.012637595343790484, 3698453000000, 
-0.11075598494783001, -0.24322226707421649, -0.018929647537411606, 3698555000000, 
-0.18621760725135927, -0.179498018805527, -0.029122006787331893, 3698657000000, 
-0.23077128283864745, -0.3922068558523446, -0.03588665150257289, 3698759000000, 
-0.2520205360074469, -0.21504225083688766, -0.04549264097462684, 3698861000000, 
-0.2820251314094251, -0.16749623715940407, -0.052007552617375316, 3698963000000, 
-0.30008841715211265, -0.1570845789041365, -0.05672111775069095, 3699065000000, 
-0.3276989743246399, -0.19437621405711905, -0.05155604296355006, 3699133000000, 
-0.31464396232620495, -0.09268243058939844, -0.05340444338216759, 3699235000000, 
-0.3610996562537123, -0.1091525553237661, -0.06823409631750987, 3699337000000, 
-0.3375066972803209, -0.07471482011149004, -0.06890102147849618, 3699439000000, 
-0.3043867650996636, 0.18533624560146636, -0.06820353206709139, 3699541000000, 
-0.27058728332511717, 0.21869089527844357, -0.06204869070794691, 3699643000000, 
-0.29725348229887993, 0.02331138170190746, -0.059311472089208915, 3699745000000, 
