x, y, theta, stamp, 
5.925580993088942e-07, -1.8085889704370313e-08, 2.9811181137026147e-07, 3873077000000, 
6.173464615433817e-07, -1.811303647651608e-08, 2.9936142549889244e-07, 3873111000000, 
6.17175005101698e-07, -1.8070698318975363e-08, 2.999811196148855e-07, 3873145000000, 
6.089827890079551e-07, -1.8192871162739065e-08, 3.008095131404131e-07, 3873179000000, 
0.006461558913049103, 2.916431900421083e-07, 0.0001535637531245958, 3873213000000, 
0.027796072530586746, 0.00043717896738187093, 0.053800057533062315, 3873315000000, 
0.05002497058688242, 0.0023043536280039282, 0.1164638656418366, 3873417000000, 
0.07208434483280632, 0.005615044602885522, 0.18116742096358462, 3873519000000, 
0.08663901427645934, 0.008625792714217751, 0.2304210266778719, 3873587000000, 
0.10799809285788378, 0.014818253524718295, 0.33174084037073726, 3873689000000, 
0.12853585068131088, 0.023274895259385225, 0.4473294025888075, 3873791000000, 
0.14800961528077494, 0.03398549683658914, 0.5578324340232869, 3873893000000, 
0.16633388296341145, 0.04661610141116618, 0.6544670056011721, 3873995000000, 
0.18326619100406122, 0.061023153702436675, 0.7645133529845878, 3874097000000, 
0.1985378733718526, 0.07725093778782954, 0.8497987079137329, 3874199000000, 
0.21283918469317423, 0.0944589286332896, 0.8913581882743473, 3874301000000, 
0.2222094501674072, 0.10609825481804577, 0.9066080085515222, 3874369000000, 
0.2354722818444182, 0.12409488054900457, 0.954787528340858, 3874471000000, 
0.24809402570240086, 0.14241137748013818, 0.9770206252202389, 3874573000000, 
0.2610908517552139, 0.16106891738739412, 0.9626622767185695, 3874675000000, 
0.2733814317292531, 0.17952423852258192, 0.9927259686062655, 3874777000000, 
0.2855177407068374, 0.19836144145086107, 1.0048007233523952, 3874879000000, 
0.29742760592453127, 0.21735156132789446, 1.0179668985799213, 3874981000000, 
0.3089927747827226, 0.23652784505401744, 1.0450073431763478, 3875083000000, 
0.3199467012079806, 0.25607356003183596, 1.0676097739332864, 3875185000000, 
0.3270754143635745, 0.2692193759638914, 1.074948277455444, 3875253000000, 
0.33818335337467353, 0.28877921287578207, 1.0481272851917112, 3875355000000, 
0.3492215322959601, 0.3082989627902706, 1.054444216225405, 3875457000000, 
0.36041604357027085, 0.32777654338887025, 1.0377403913391374, 3875559000000, 
0.37236743315187837, 0.3468479623404966, 0.999740797947878, 3875661000000, 
0.38480808450672527, 0.36558750068884127, 0.9708260227181951, 3875763000000, 
0.39771746930739865, 0.38400967222462695, 0.9430449825684565, 3875865000000, 
0.4066362558950953, 0.396071220668471, 0.9234177117761735, 3875933000000, 
0.4205960632503064, 0.41374239413996355, 0.8819836012680603, 3876035000000, 
0.4352981110825322, 0.43079921013663397, 0.8383156872344625, 3876137000000, 
0.45060215201041265, 0.4472915109190233, 0.8038817810093954, 3876239000000, 
0.46651371401860464, 0.4632127469531179, 0.7658632930594119, 3876341000000, 
0.4830665785085559, 0.478474606870662, 0.7263199745357656, 3876443000000, 
0.5001310050585084, 0.49313814375106674, 0.6966928642013394, 3876545000000, 
0.5175872094565147, 0.5073394847146347, 0.6634443822637672, 3876647000000, 
0.5355348741322443, 0.520907745368447, 0.6314956178931572, 3876749000000, 
0.5477174152550277, 0.52963970112931, 0.6146292659520572, 3876817000000, 
0.5661104175361651, 0.5425444326552404, 0.6011451709045015, 3876919000000, 
0.5848521159214363, 0.5549875418372994, 0.5711219427733568, 3877021000000, 
0.6038991254234503, 0.5669273913437909, 0.5501824392044871, 3877123000000, 
0.6230353916981245, 0.5786861578966805, 0.5448288506357745, 3877225000000, 
0.6424080640969628, 0.5900919606775687, 0.5219803804289358, 3877327000000, 
0.6554446416333489, 0.597466078273885, 0.509724085449049, 3877395000000, 
0.6750180082979556, 0.6084641877535341, 0.507571928293293, 3877497000000, 
0.6947643944818632, 0.6191933906424162, 0.4902205990791158, 3877599000000, 
0.7146794555585281, 0.6295909864032774, 0.4756544820378073, 3877701000000, 
0.7346249654216466, 0.6399010178527275, 0.47068721507667255, 3877803000000, 
0.7546897528677491, 0.649993961847009, 0.4607824835442233, 3877905000000, 
0.7748087450586363, 0.6599210658002901, 0.46570489430013734, 3878007000000, 
0.7948634286143108, 0.6699709838740409, 0.4672780807816987, 3878109000000, 
0.8148879440440839, 0.6801099053808282, 0.46444634340775665, 3878211000000, 
0.8349781050844204, 0.6901261414299645, 0.4606967477856395, 3878313000000, 
0.84839271294031, 0.6967554810399189, 0.4587054042791455, 3878381000000, 
0.8684977186759626, 0.7067193410763823, 0.4599767579736476, 3878483000000, 
0.8886335210022891, 0.7166420203576408, 0.4558047068911717, 3878585000000, 
0.9088520078721141, 0.7264151875105908, 0.4463175307964224, 3878687000000, 
0.929131665312932, 0.7360413976062546, 0.4420471196370285, 3878789000000, 
0.9494503045736954, 0.745599540917918, 0.43440764031615475, 3878891000000, 
0.9698714340897121, 0.7549518682397929, 0.42365799310241387, 3878993000000, 
0.9903918597262868, 0.7640725598069283, 0.4150616680935885, 3879095000000, 
1.0041063243769057, 0.7700740644059465, 0.40951217393025613, 3879163000000, 
1.0316398193428835, 0.7818408276980532, 0.3974243907645279, 3879299000000, 
1.0454656310362824, 0.7875901921956405, 0.3902976475361532, 3879367000000, 
1.066307612357836, 0.7959803128005485, 0.375822865347219, 3879469000000, 
1.0872587250226635, 0.8040852706282857, 0.36291353587971326, 3879571000000, 
1.1082775831887561, 0.8119874966119877, 0.35470328949796714, 3879673000000, 
1.1293796946138697, 0.819676475902316, 0.34438480391402193, 3879775000000, 
1.1505677540046388, 0.8271398127884371, 0.33151095172547057, 3879877000000, 
