e, e_dot, e_int, stamp, 
2.6876392472018664, -2.2454736545108854e-07, 0.1827594693256177, 3873145000000, 
2.6876392548669843, 7.65594298197321e-08, 0.18275946898020684, 3873179000000, 
2.681630316620206, -0.05891108413392776, 0.18262326655695196, 3873213000000, 
2.6616418935306343, -0.12423280336570919, 0.3640679864141414, 3873315000000, 
2.640311290669249, -0.1350294965717536, 0.542883678055766, 3873417000000, 
2.6186129847819717, -0.1406173488518386, 0.5385984994907661, 3873519000000, 
2.6039916981779747, -0.14258246991265675, 0.44556523850565444, 3873587000000, 
2.5818715452407086, -0.14396105504333845, 0.4422536529313705, 3873689000000, 
2.5596611136375484, -0.1448711913085826, 0.5266956562798237, 3873791000000, 
2.5375894866794826, -0.14471260967720923, 0.5221803058979262, 3873893000000, 
2.5158684694712434, -0.14311321622975495, 0.5176920967456026, 3873995000000, 
2.4947894717645474, -0.13986932978737007, 0.5132808250982386, 3874097000000, 
2.4746049465471325, -0.13484811413108155, 0.5089978763692388, 3874199000000, 
2.455004235930161, -0.1300171105698903, 0.5048591084884452, 3874301000000, 
2.4420561605897078, -0.12752556741062518, 0.41772770277379667, 3874369000000, 
2.4232262651341814, -0.12500656361505272, 0.41481624416039614, 3874471000000, 
2.404944716276688, -0.12127922978110983, 0.49437544565603914, 3874573000000, 
2.3862605368641185, -0.12080303356229687, 0.4905813432426991, 3874675000000, 
2.3683801664681643, -0.11949199283831329, 0.48685180853341, 3874777000000, 
2.350590190318329, -0.11656975995356043, 0.48315570076824155, 3874879000000, 
2.333043143494903, -0.1154804672328799, 0.4795369180191349, 3874981000000, 
2.315845924942886, -0.11354335090014, 0.47596458959541593, 3875083000000, 
2.2992003295985954, -0.11059743103368501, 0.4724700790664741, 3875185000000, 
2.288286854667416, -0.10789479653941049, 0.3911888761885042, 3875253000000, 
2.271656888675762, -0.10784372022360478, 0.38868483080003385, 3875355000000, 
2.255207243542256, -0.10810330433058861, 0.46343026710820945, 3875457000000, 
2.238724345182333, -0.1076226911549971, 0.46006001646322375, 3875559000000, 
2.221738351820411, -0.10937546314328532, 0.45666555595705993, 3875661000000, 
2.2044752487915917, -0.11192515160372922, 0.45321578031401477, 3875763000000, 
2.186944026271288, -0.113706946238964, 0.4496947186280637, 3875865000000, 
2.1750661809462146, -0.1155163088493912, 0.372100842507182, 3875933000000, 
2.156873420156094, -0.11767819862003415, 0.36940340555117046, 3876035000000, 
2.1382058605672785, -0.12045856332985676, 0.4399698913935318, 3876137000000, 
2.119174511023687, -0.1231990494523102, 0.4361692578388, 3876239000000, 
2.0997656200326764, -0.12562170109347073, 0.4322859274304076, 3876341000000, 
2.0799582622216484, -0.12815767582365578, 0.42832509074290476, 3876443000000, 
2.059853080171026, -0.1304331368027785, 0.42429123344492387, 3876545000000, 
2.039525635755845, -0.13213276622811523, 0.4201949145140993, 3876647000000, 
2.01891203970248, -0.13379424989721048, 0.4160437713827958, 3876749000000, 
2.0050518878627654, -0.13530661376776743, 0.3435977419215285, 3876817000000, 
1.984219484483496, -0.13602167038836932, 0.340463726682762, 3876919000000, 
1.9631844219677526, -0.13682178397063036, 0.4047669940133529, 3877021000000, 
1.9419926947122435, -0.13799604500409313, 0.4004789688791174, 3877123000000, 
1.920781483779327, -0.13857169342622766, 0.3961651848312339, 3877225000000, 
1.8994414348559758, -0.13905640475904452, 0.3918306617076331, 3877327000000, 
1.885158032397546, -0.13975540068952833, 0.3233049205585281, 3877395000000, 
1.8637480452117723, -0.13998395710267456, 0.32007302570636664, 3877497000000, 
1.842246920123679, -0.140232393051853, 0.3801984038458438, 3877599000000, 
1.8206688582870891, -0.14078165661661163, 0.37581314000633265, 3877701000000, 
1.7990995279439128, -0.1410045496070793, 0.3714170408321183, 3877803000000, 
1.7774760503473854, -0.1411529671232147, 0.3670126216873303, 3877905000000, 
1.7558511708542368, -0.14133450029305883, 0.36260501894189634, 3878007000000, 
1.7342876680509245, -0.14113850423680044, 0.35819781246917315, 3878109000000, 
